file,has_covid,dcm_file
../data/COVID-19_Radiography_Dataset/Normal/Normal-4246.png,0,../data/dicom_xray/no_covid/nocovidchest_3233.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4520.png,0,../data/dicom_xray/no_covid/nocovidchest_3234.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2151.png,0,../data/dicom_xray/no_covid/nocovidchest_3235.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9004.png,0,../data/dicom_xray/no_covid/nocovidchest_3236.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6337.png,0,../data/dicom_xray/no_covid/nocovidchest_3237.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1458.png,0,../data/dicom_xray/no_covid/nocovidchest_3238.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7029.png,0,../data/dicom_xray/no_covid/nocovidchest_3239.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4508.png,0,../data/dicom_xray/no_covid/nocovidchest_3240.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3267.png,0,../data/dicom_xray/no_covid/nocovidchest_3241.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-99.png,0,../data/dicom_xray/no_covid/nocovidchest_3242.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2179.png,0,../data/dicom_xray/no_covid/nocovidchest_3243.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5616.png,0,../data/dicom_xray/no_covid/nocovidchest_3244.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1470.png,0,../data/dicom_xray/no_covid/nocovidchest_3245.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-267.png,0,../data/dicom_xray/no_covid/nocovidchest_3246.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7001.png,0,../data/dicom_xray/no_covid/nocovidchest_3247.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8332.png,0,../data/dicom_xray/no_covid/nocovidchest_3248.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7767.png,0,../data/dicom_xray/no_covid/nocovidchest_3249.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8454.png,0,../data/dicom_xray/no_covid/nocovidchest_3250.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-501.png,0,../data/dicom_xray/no_covid/nocovidchest_3251.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9992.png,0,../data/dicom_xray/no_covid/nocovidchest_3252.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1316.png,0,../data/dicom_xray/no_covid/nocovidchest_3253.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6479.png,0,../data/dicom_xray/no_covid/nocovidchest_3254.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5170.png,0,../data/dicom_xray/no_covid/nocovidchest_3255.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3501.png,0,../data/dicom_xray/no_covid/nocovidchest_3256.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5164.png,0,../data/dicom_xray/no_covid/nocovidchest_3257.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3515.png,0,../data/dicom_xray/no_covid/nocovidchest_3258.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7773.png,0,../data/dicom_xray/no_covid/nocovidchest_3259.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8440.png,0,../data/dicom_xray/no_covid/nocovidchest_3260.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9986.png,0,../data/dicom_xray/no_covid/nocovidchest_3261.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-515.png,0,../data/dicom_xray/no_covid/nocovidchest_3262.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1302.png,0,../data/dicom_xray/no_covid/nocovidchest_3263.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9038.png,0,../data/dicom_xray/no_covid/nocovidchest_3264.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1464.png,0,../data/dicom_xray/no_covid/nocovidchest_3265.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-273.png,0,../data/dicom_xray/no_covid/nocovidchest_3266.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7015.png,0,../data/dicom_xray/no_covid/nocovidchest_3267.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8326.png,0,../data/dicom_xray/no_covid/nocovidchest_3268.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3273.png,0,../data/dicom_xray/no_covid/nocovidchest_3269.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5602.png,0,../data/dicom_xray/no_covid/nocovidchest_3270.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5945.png,0,../data/dicom_xray/no_covid/nocovidchest_3271.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4483.png,0,../data/dicom_xray/no_covid/nocovidchest_3272.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6294.png,0,../data/dicom_xray/no_covid/nocovidchest_3273.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9819.png,0,../data/dicom_xray/no_covid/nocovidchest_3274.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7834.png,0,../data/dicom_xray/no_covid/nocovidchest_3275.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2794.png,0,../data/dicom_xray/no_covid/nocovidchest_3276.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2780.png,0,../data/dicom_xray/no_covid/nocovidchest_3277.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2958.png,0,../data/dicom_xray/no_covid/nocovidchest_3278.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1289.png,0,../data/dicom_xray/no_covid/nocovidchest_3279.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7820.png,0,../data/dicom_xray/no_covid/nocovidchest_3280.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6280.png,0,../data/dicom_xray/no_covid/nocovidchest_3281.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5951.png,0,../data/dicom_xray/no_covid/nocovidchest_3282.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4497.png,0,../data/dicom_xray/no_covid/nocovidchest_3283.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5789.png,0,../data/dicom_xray/no_covid/nocovidchest_3284.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8285.png,0,../data/dicom_xray/no_covid/nocovidchest_3285.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5979.png,0,../data/dicom_xray/no_covid/nocovidchest_3286.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2970.png,0,../data/dicom_xray/no_covid/nocovidchest_3287.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9825.png,0,../data/dicom_xray/no_covid/nocovidchest_3288.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7808.png,0,../data/dicom_xray/no_covid/nocovidchest_3289.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9831.png,0,../data/dicom_xray/no_covid/nocovidchest_3290.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2964.png,0,../data/dicom_xray/no_covid/nocovidchest_3291.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8291.png,0,../data/dicom_xray/no_covid/nocovidchest_3292.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7149.png,0,../data/dicom_xray/no_covid/nocovidchest_3293.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1538.png,0,../data/dicom_xray/no_covid/nocovidchest_3294.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9164.png,0,../data/dicom_xray/no_covid/nocovidchest_3295.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6257.png,0,../data/dicom_xray/no_covid/nocovidchest_3296.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2031.png,0,../data/dicom_xray/no_covid/nocovidchest_3297.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5986.png,0,../data/dicom_xray/no_covid/nocovidchest_3298.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4440.png,0,../data/dicom_xray/no_covid/nocovidchest_3299.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4326.png,0,../data/dicom_xray/no_covid/nocovidchest_3300.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3449.png,0,../data/dicom_xray/no_covid/nocovidchest_3301.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2757.png,0,../data/dicom_xray/no_covid/nocovidchest_3302.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5038.png,0,../data/dicom_xray/no_covid/nocovidchest_3303.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9602.png,0,../data/dicom_xray/no_covid/nocovidchest_3304.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6531.png,0,../data/dicom_xray/no_covid/nocovidchest_3305.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-449.png,0,../data/dicom_xray/no_covid/nocovidchest_3306.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9616.png,0,../data/dicom_xray/no_covid/nocovidchest_3307.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6525.png,0,../data/dicom_xray/no_covid/nocovidchest_3308.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8508.png,0,../data/dicom_xray/no_covid/nocovidchest_3309.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4332.png,0,../data/dicom_xray/no_covid/nocovidchest_3310.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2743.png,0,../data/dicom_xray/no_covid/nocovidchest_3311.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2025.png,0,../data/dicom_xray/no_covid/nocovidchest_3312.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5992.png,0,../data/dicom_xray/no_covid/nocovidchest_3313.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4454.png,0,../data/dicom_xray/no_covid/nocovidchest_3314.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9170.png,0,../data/dicom_xray/no_covid/nocovidchest_3315.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6243.png,0,../data/dicom_xray/no_covid/nocovidchest_3316.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5762.png,0,../data/dicom_xray/no_covid/nocovidchest_3317.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3313.png,0,../data/dicom_xray/no_covid/nocovidchest_3318.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7175.png,0,../data/dicom_xray/no_covid/nocovidchest_3319.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8246.png,0,../data/dicom_xray/no_covid/nocovidchest_3320.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-313.png,0,../data/dicom_xray/no_covid/nocovidchest_3321.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1504.png,0,../data/dicom_xray/no_covid/nocovidchest_3322.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9158.png,0,../data/dicom_xray/no_covid/nocovidchest_3323.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1262.png,0,../data/dicom_xray/no_covid/nocovidchest_3324.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-475.png,0,../data/dicom_xray/no_covid/nocovidchest_3325.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7613.png,0,../data/dicom_xray/no_covid/nocovidchest_3326.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8520.png,0,../data/dicom_xray/no_covid/nocovidchest_3327.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3475.png,0,../data/dicom_xray/no_covid/nocovidchest_3328.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5004.png,0,../data/dicom_xray/no_covid/nocovidchest_3329.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3461.png,0,../data/dicom_xray/no_covid/nocovidchest_3330.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5010.png,0,../data/dicom_xray/no_covid/nocovidchest_3331.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6519.png,0,../data/dicom_xray/no_covid/nocovidchest_3332.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1276.png,0,../data/dicom_xray/no_covid/nocovidchest_3333.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-461.png,0,../data/dicom_xray/no_covid/nocovidchest_3334.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7607.png,0,../data/dicom_xray/no_covid/nocovidchest_3335.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8534.png,0,../data/dicom_xray/no_covid/nocovidchest_3336.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7161.png,0,../data/dicom_xray/no_covid/nocovidchest_3337.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8252.png,0,../data/dicom_xray/no_covid/nocovidchest_3338.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-307.png,0,../data/dicom_xray/no_covid/nocovidchest_3339.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1510.png,0,../data/dicom_xray/no_covid/nocovidchest_3340.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5776.png,0,../data/dicom_xray/no_covid/nocovidchest_3341.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2019.png,0,../data/dicom_xray/no_covid/nocovidchest_3342.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3307.png,0,../data/dicom_xray/no_covid/nocovidchest_3343.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4468.png,0,../data/dicom_xray/no_covid/nocovidchest_3344.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3688.png,0,../data/dicom_xray/no_covid/nocovidchest_3345.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3850.png,0,../data/dicom_xray/no_covid/nocovidchest_3346.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2596.png,0,../data/dicom_xray/no_covid/nocovidchest_3347.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8905.png,0,../data/dicom_xray/no_covid/nocovidchest_3348.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-850.png,0,../data/dicom_xray/no_covid/nocovidchest_3349.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6928.png,0,../data/dicom_xray/no_covid/nocovidchest_3350.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-688.png,0,../data/dicom_xray/no_covid/nocovidchest_3351.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7388.png,0,../data/dicom_xray/no_covid/nocovidchest_3352.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1921.png,0,../data/dicom_xray/no_covid/nocovidchest_3353.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6096.png,0,../data/dicom_xray/no_covid/nocovidchest_3354.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4859.png,0,../data/dicom_xray/no_covid/nocovidchest_3355.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4681.png,0,../data/dicom_xray/no_covid/nocovidchest_3356.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4695.png,0,../data/dicom_xray/no_covid/nocovidchest_3357.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1935.png,0,../data/dicom_xray/no_covid/nocovidchest_3358.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6082.png,0,../data/dicom_xray/no_covid/nocovidchest_3359.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8911.png,0,../data/dicom_xray/no_covid/nocovidchest_3360.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-844.png,0,../data/dicom_xray/no_covid/nocovidchest_3361.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3844.png,0,../data/dicom_xray/no_covid/nocovidchest_3362.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2582.png,0,../data/dicom_xray/no_covid/nocovidchest_3363.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8939.png,0,../data/dicom_xray/no_covid/nocovidchest_3364.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6914.png,0,../data/dicom_xray/no_covid/nocovidchest_3365.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4865.png,0,../data/dicom_xray/no_covid/nocovidchest_3366.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8087.png,0,../data/dicom_xray/no_covid/nocovidchest_3367.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9399.png,0,../data/dicom_xray/no_covid/nocovidchest_3368.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8093.png,0,../data/dicom_xray/no_covid/nocovidchest_3369.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1909.png,0,../data/dicom_xray/no_covid/nocovidchest_3370.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4871.png,0,../data/dicom_xray/no_covid/nocovidchest_3371.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3878.png,0,../data/dicom_xray/no_covid/nocovidchest_3372.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-878.png,0,../data/dicom_xray/no_covid/nocovidchest_3373.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6900.png,0,../data/dicom_xray/no_covid/nocovidchest_3374.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6733.png,0,../data/dicom_xray/no_covid/nocovidchest_3375.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-893.png,0,../data/dicom_xray/no_covid/nocovidchest_3376.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9400.png,0,../data/dicom_xray/no_covid/nocovidchest_3377.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3893.png,0,../data/dicom_xray/no_covid/nocovidchest_3378.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2555.png,0,../data/dicom_xray/no_covid/nocovidchest_3379.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4124.png,0,../data/dicom_xray/no_covid/nocovidchest_3380.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4642.png,0,../data/dicom_xray/no_covid/nocovidchest_3381.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2233.png,0,../data/dicom_xray/no_covid/nocovidchest_3382.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6055.png,0,../data/dicom_xray/no_covid/nocovidchest_3383.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9366.png,0,../data/dicom_xray/no_covid/nocovidchest_3384.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8078.png,0,../data/dicom_xray/no_covid/nocovidchest_3385.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6041.png,0,../data/dicom_xray/no_covid/nocovidchest_3386.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9372.png,0,../data/dicom_xray/no_covid/nocovidchest_3387.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-139.png,0,../data/dicom_xray/no_covid/nocovidchest_3388.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4656.png,0,../data/dicom_xray/no_covid/nocovidchest_3389.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3139.png,0,../data/dicom_xray/no_covid/nocovidchest_3390.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2227.png,0,../data/dicom_xray/no_covid/nocovidchest_3391.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-10159.png,0,../data/dicom_xray/no_covid/nocovidchest_3392.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5548.png,0,../data/dicom_xray/no_covid/nocovidchest_3393.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3887.png,0,../data/dicom_xray/no_covid/nocovidchest_3394.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2541.png,0,../data/dicom_xray/no_covid/nocovidchest_3395.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4130.png,0,../data/dicom_xray/no_covid/nocovidchest_3396.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7439.png,0,../data/dicom_xray/no_covid/nocovidchest_3397.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1048.png,0,../data/dicom_xray/no_covid/nocovidchest_3398.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6727.png,0,../data/dicom_xray/no_covid/nocovidchest_3399.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9414.png,0,../data/dicom_xray/no_covid/nocovidchest_3400.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-887.png,0,../data/dicom_xray/no_covid/nocovidchest_3401.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5206.png,0,../data/dicom_xray/no_covid/nocovidchest_3402.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2569.png,0,../data/dicom_xray/no_covid/nocovidchest_3403.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3677.png,0,../data/dicom_xray/no_covid/nocovidchest_3404.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4118.png,0,../data/dicom_xray/no_covid/nocovidchest_3405.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8722.png,0,../data/dicom_xray/no_covid/nocovidchest_3406.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7411.png,0,../data/dicom_xray/no_covid/nocovidchest_3407.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-677.png,0,../data/dicom_xray/no_covid/nocovidchest_3408.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1060.png,0,../data/dicom_xray/no_covid/nocovidchest_3409.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-6069.png,0,../data/dicom_xray/no_covid/nocovidchest_3410.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1706.png,0,../data/dicom_xray/no_covid/nocovidchest_3411.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-111.png,0,../data/dicom_xray/no_covid/nocovidchest_3412.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8044.png,0,../data/dicom_xray/no_covid/nocovidchest_3413.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7377.png,0,../data/dicom_xray/no_covid/nocovidchest_3414.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3111.png,0,../data/dicom_xray/no_covid/nocovidchest_3415.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5560.png,0,../data/dicom_xray/no_covid/nocovidchest_3416.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-10171.png,0,../data/dicom_xray/no_covid/nocovidchest_3417.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3105.png,0,../data/dicom_xray/no_covid/nocovidchest_3418.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5574.png,0,../data/dicom_xray/no_covid/nocovidchest_3419.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-10165.png,0,../data/dicom_xray/no_covid/nocovidchest_3420.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1712.png,0,../data/dicom_xray/no_covid/nocovidchest_3421.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-105.png,0,../data/dicom_xray/no_covid/nocovidchest_3422.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8050.png,0,../data/dicom_xray/no_covid/nocovidchest_3423.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7363.png,0,../data/dicom_xray/no_covid/nocovidchest_3424.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8736.png,0,../data/dicom_xray/no_covid/nocovidchest_3425.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7405.png,0,../data/dicom_xray/no_covid/nocovidchest_3426.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-663.png,0,../data/dicom_xray/no_covid/nocovidchest_3427.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1074.png,0,../data/dicom_xray/no_covid/nocovidchest_3428.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9428.png,0,../data/dicom_xray/no_covid/nocovidchest_3429.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5212.png,0,../data/dicom_xray/no_covid/nocovidchest_3430.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3663.png,0,../data/dicom_xray/no_covid/nocovidchest_3431.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7362.png,0,../data/dicom_xray/no_covid/nocovidchest_3432.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8051.png,0,../data/dicom_xray/no_covid/nocovidchest_3433.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-104.png,0,../data/dicom_xray/no_covid/nocovidchest_3434.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1713.png,0,../data/dicom_xray/no_covid/nocovidchest_3435.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-10164.png,0,../data/dicom_xray/no_covid/nocovidchest_3436.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5575.png,0,../data/dicom_xray/no_covid/nocovidchest_3437.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3104.png,0,../data/dicom_xray/no_covid/nocovidchest_3438.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3662.png,0,../data/dicom_xray/no_covid/nocovidchest_3439.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5213.png,0,../data/dicom_xray/no_covid/nocovidchest_3440.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-9429.png,0,../data/dicom_xray/no_covid/nocovidchest_3441.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1075.png,0,../data/dicom_xray/no_covid/nocovidchest_3442.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-662.png,0,../data/dicom_xray/no_covid/nocovidchest_3443.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7404.png,0,../data/dicom_xray/no_covid/nocovidchest_3444.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8737.png,0,../data/dicom_xray/no_covid/nocovidchest_3445.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-1061.png,0,../data/dicom_xray/no_covid/nocovidchest_3446.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-676.png,0,../data/dicom_xray/no_covid/nocovidchest_3447.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-7410.png,0,../data/dicom_xray/no_covid/nocovidchest_3448.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-8723.png,0,../data/dicom_xray/no_covid/nocovidchest_3449.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-4119.png,0,../data/dicom_xray/no_covid/nocovidchest_3450.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-3676.png,0,../data/dicom_xray/no_covid/nocovidchest_3451.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-2568.png,0,../data/dicom_xray/no_covid/nocovidchest_3452.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-5207.png,0,../data/dicom_xray/no_covid/nocovidchest_3453.dcm
../data/COVID-19_Radiography_Dataset/Normal/Normal-10170.png,0,../data/dicom_xray/no_covid/nocovidchest_3454.dcm
